Height	Angle1	Angle2	Angle3	Angle4	Angle5	Angle6	label
1588	162.167	170.489	180	180	131.703	129.593	2
1067.99	124.312	158.981	180	180	156.981	149.868	2
1028.82	162.673	161.846	180	180	133.023	137.005	2
1000.66	155.953	156.761	180	180	130.94	137.732	2
1040.24	136.093	156.481	179.972	180	147.196	140.579	2
1147.87	143.43	159.118	180	180	163.495	162.763	2
1022.93	152.103	155.149	180	179.972	168.934	168.248	2
1005.84	151.15	164.238	180	180	163.904	165.918	2
1554.8	118.736	117.607	180	180	136.312	134.645	2
1524.7	136.092	138.662	179.98	179.98	132.942	136.246	2
1621.13	118.222	116.717	180	180	142.068	133.92	2
1514.15	84.2102	86.333	180	180	144.77	149.668	2
1482.86	73.549	74.983	179.98	179.98	142.578	133.404	2
1579.18	87.9518	92.0004	180	180	142.418	126.141	2
1504.96	98.7022	123.491	180	180	129.321	126.396	2
1550.04	88.8191	84.0792	180	180	140.149	123.982	2
1605.21	91.0334	81.7767	180	180	146.612	134.871	2
1561.78	87.0351	79.6012	180	180	142.927	128.629	2
1598.21	93.8795	83.0778	180	180	147.062	138.716	2
1555.57	86.7215	81.2586	180	180	142.234	126.485	2
1591.63	88.2967	83.6227	179.96	180	145.189	128.67	2
1535.82	81.8509	78.596	180	180	142.086	127.722	2
1350.22	65.7813	43.9548	180	180	141.971	131.825	2
1372.66	78.3451	79.2075	180	180	143.072	132.089	2
1550.15	93.9896	91.2943	180	180	142.579	128.798	2
766.486	68.9802	68.9802	180	180	131.787	132.084	2
1359.41	63.4045	38.4756	180	180	143.307	126.551	2
1526.11	89.9169	108.254	179.972	180	127.593	109.964	2
1481.39	82.442	80.8733	180	180	139.514	123.631	2
1554.27	80.3407	79.6732	180	180	148.585	133.399	2
1530.87	144.177	145.271	180	180	149.424	141.459	2
1559.51	146.468	153.326	180	180	162.636	160.405	2
1526.31	139.449	127.192	180	180	169.833	162.552	2
1538.24	145.532	142.63	179.98	179.98	165.091	157.431	2
1556.87	175.579	162.065	180	180	165.924	164.553	2
1469.08	137.713	140.044	179.98	179.98	154.518	145.286	2
1543.94	166.841	147.888	179.98	179.98	159.036	153.317	2
1157.59	148.027	165.229	180	180	137.323	139.008	2
1166.69	112.338	122.787	180	180	137.779	126.275	2
1350.98	115.475	161.101	180	180	146.205	137.841	2
1377.42	141.106	145.228	180	179.972	142.857	137.802	2
1422.85	113.477	163.752	179.972	180	140.091	131.946	2
1604.29	125.527	125.268	180	180	139.621	136.344	2
1370.23	65.867	41.4527	180	180	140.357	117.056	2
1547.22	96.6773	129.062	180	180	140.466	127.007	2
1585.5	99.3764	104.835	180	180	136.996	117.882	2
1563.64	113.478	132.68	180	180	139.904	128.586	2
1652.87	121.053	118.395	180	180	133.855	116.046	2
1590.57	133.778	125.036	180	180	135.093	120.447	2
1348.42	83.4763	86.9376	180	180	118.104	98.9505	2
1641.46	131.643	118.839	180	180	140.018	125.997	2
1400.46	124.122	173.484	179.972	179.972	163.659	156.821	2
1361.11	122.836	110.265	179.972	179.972	143.342	128.684	2
926.192	115.352	144.873	179.98	179.98	161.259	154.964	2
1139.67	94.3295	88.9053	179.98	180	159.291	170.658	2
1153.53	141.884	137.15	180	179.98	166.09	164.82	2
1161.5	124.517	121.377	180	180	162.594	158.04	2
1203.03	122.047	116.765	179.98	179.98	159.56	146.708	2
1204.62	130.607	115.656	179.98	180	165.726	170.948	2
1201.79	129.038	133.147	180	180	125.879	131.711	2
1277.85	95.6562	117.668	179.98	179.98	136.294	123.214	2
1308.53	94.5756	128.01	180	180	135.06	122.196	2
1286.45	89.2833	108.349	179.98	180	135.317	117.932	2
1308.57	79.3059	98.6337	180	180	141.265	120.558	2
1581.89	138.705	135.195	180	180	160.819	158.573	2
1553.97	145.281	132.906	180	180	155.279	163.038	2
1556.56	138.303	128.736	180	180	159.9	157.677	2
1520.5	107.895	112.404	180	180	147.958	135.434	2
1519.13	103.813	107.841	180	180	135.615	121.295	2
1534.09	103	108.01	179.98	179.98	134.74	120.301	2
1538.78	91.4335	97.4639	179.98	179.98	139.573	123.873	2
1532.97	85.27	87.6049	179.98	180	146.973	131.994	2
1544.2	91.4312	92.7761	180	180	153.222	141.812	2
1547.84	90.938	104.76	180	179.98	152.888	141.323	2
1533.14	95.5783	100.248	179.98	179.98	152.014	140.235	2
1531.02	97.9852	102.416	179.98	179.98	151.402	140.021	2
1499.48	91.0318	91.7309	180	180	151.357	138.799	2
1500.68	91.8483	92.8989	180	180	152.277	140.092	2
1512.92	97.7789	98.5087	180	180	154.383	143.714	2
1516.1	92.0864	98.7903	180	180	155.069	143.79	2
1510.68	94.1547	94.2447	179.98	179.98	155.283	144.299	2
1508	93.0541	92.9883	180	180	155.371	144.075	2
1504.74	91.8318	91.9646	180	180	154	142.175	2
1510.07	91.3463	95.3552	180	180	151.907	139.78	2
1506.96	93.9182	94.8542	179.98	180	149.37	136.475	2
1477.38	93.3493	94.0293	179.98	179.98	150.537	137.93	2
1463.29	94.3717	94.4675	179.98	180	150.384	137.781	2
1449.93	91.4034	91.36	179.98	180	149.635	136.362	2
1445.95	89.8987	91.367	179.98	179.98	149.074	135.589	2
1435.35	86.4558	89.1205	180	180	148.106	134.189	2
1429.48	86.3021	87.6453	179.98	179.98	148.201	134.293	2
1430.68	86.6551	89.294	179.98	179.98	148.117	134.292	2
1437.58	95.2951	93.1997	179.98	180	148.511	135.553	2
1447.83	100.589	100.146	179.98	180	147.902	135.089	2
1450.08	102.729	101.391	180	179.972	146.967	134.262	2
1447.4	101.194	102.432	180	180	146.156	132.87	2
1448.51	103.574	102.529	179.98	179.98	145.366	132.679	2
1441.27	101.183	101.479	180	180	144.794	131.432	2
1438.82	100.794	101.323	180	180	144.512	131.221	2
1466.17	139.607	125.8	179.98	180	163.455	158.663	2
1481.66	158.935	137.461	180	180	159.594	166.034	2
1450.29	100.213	128.314	180	180	138.548	129.108	2
1441.72	127.686	132.191	180	180	157.162	165.271	2
1464.95	129.176	130.014	180	179.98	165.243	167.261	2
1505.64	129.501	109.277	180	179.98	169.656	165.956	2
1484.48	107.012	102.361	179.98	179.98	140.512	125.647	2
1437.12	93.7759	93.6741	180	180	144.041	128.492	2
1460.06	91.5445	114.227	180	180	144.737	134.432	2
1444.08	83.8745	90.8309	180	180	133.844	110.517	2
1527.66	97.7295	106.559	180	180	144.142	122.443	2
1487.1	85.0627	93.3043	180	180	135.974	112.603	2
1500.61	76.3276	97.8592	180	180	142.098	122.857	2
1475.78	86.4986	100.857	180	180	144.387	120.944	2
1478.58	87.4856	106.839	180	180	147.036	126.578	2
1503.56	82.9119	118.891	180	180	146.659	127.413	2
1477.65	82.4151	107.682	180	179.98	146.989	129.093	2
1502.34	84.7499	112.187	180	179.98	150.019	133.363	2
1499.46	90.1606	119.176	180	179.98	150.512	134.631	2
1445.58	85.5448	98.5398	180	180	150.101	131.589	2
1451.8	86.2598	108.118	180	180	148.037	130.489	2
1454.39	92.1838	116.145	180	180	146.338	130.396	2
1447.62	93.1264	133.193	180	179.98	144.085	131.296	2
1364.04	97.0428	102.735	179.98	179.98	139.403	119.4	2
1395.94	106.752	120.56	180	179.98	140.688	126.283	2
1427.95	117.558	152.467	179.98	179.98	143.914	140.24	2
1421.7	144.072	159.364	180	179.98	148.436	144.235	2
1470.4	139.752	156.321	179.98	179.98	159.258	154.075	2
1471.05	117.034	144.826	180	179.98	159.952	153.916	2
1447.62	116.504	131.795	179.98	180	154.795	144.22	2
1423.85	97.3997	113.641	180	179.98	147.553	133.045	2
1393.26	100.437	105.478	180	180	147.045	130.618	2
1434.08	93.328	121.565	179.98	179.98	149.261	135.082	2
1408.55	84.1354	110.668	179.98	179.98	149.63	134.867	2
1384.15	79.1915	104.144	180	180	148.352	129.406	2
1408.14	85.6359	118.865	180	180	147.471	129.611	2
1397.01	85.5714	109.682	180	179.98	148.58	128.616	2
1383.31	78.6103	100.533	180	180	155.439	135.525	2
1380.97	79.8602	103.173	179.98	179.98	154.708	134.476	2
1358.75	80.3549	99.7394	179.98	180	152.874	132.347	2
1356.16	79.8518	98.8464	179.98	179.98	152.453	131.267	2
1353.97	81.8166	99.1708	180	180	151.34	129.642	2
1354.41	84.7894	101.47	179.98	179.98	149.79	127.971	2
1361.77	89.6411	109.907	180	180	147.866	127.702	2
1366.16	91.98	114.647	180	180	148.185	129.468	2
1365.53	89.2415	106.579	180	180	148.766	126.617	2
1387.59	94.0323	111.431	180	180	154.453	134.423	2
1416.5	139.437	94.1774	180	180	154.668	146.274	2
1356.65	128.108	125.295	179.98	179.98	136.009	125.692	2
1445.51	89.3525	114.341	180	180	174.529	159.801	2
1572.9	140.742	134.104	179.98	179.98	170.017	166.021	2
1643.03	159.705	125.082	180	180	155.943	148.021	2
1504.8	124.972	155.925	179.98	179.98	152.635	154.875	2
1505.24	108.025	138.348	179.98	179.98	138.684	142.79	2
1401.69	167.721	155.808	180	180	135.814	132.914	2
1424.52	148.386	136.73	180	180	141.425	142.008	2
1421.89	159.512	134.726	179.972	180	143.124	136.99	2
1374.27	138.057	135.718	180	180	144.968	135.336	2
1520.01	109.901	104.548	179.98	179.98	148.494	134.132	2
1574.85	95.7387	89.898	180	180	150.587	134.084	2
1528.56	86.9779	85.1401	180	180	150.563	133.272	2
1550.03	115.123	102.013	180	179.98	168.811	156.566	2
1435.23	113.161	108.734	180	180	143.67	129.94	2
1492.87	108.88	96.4904	180	179.98	160.601	148.966	2
1535.04	104.989	101.121	180	180	142.317	127.266	2
1546.75	112.666	119.601	180	180	173.892	164.203	2
1556.55	152.4	128.727	179.98	179.98	168.685	166.008	2
1417.91	135.426	131.239	180	179.98	143.281	150.821	2
1582.48	113.969	100.396	180	180	141.364	129.915	2
1582.69	99.3489	103.922	180	180	162.732	163.129	2
1685.84	123.737	100.747	180	180	155.131	151.447	2
1651.45	127.522	92.5368	180	180	155.303	148.286	2
1648.6	117.432	93.2787	180	180	155.479	147.11	2
1641.69	107.639	91.1899	179.98	179.98	155.352	149.465	2
1630.41	107.816	97.4399	180	180	146.516	144.448	2
1428.44	106.342	122.181	179.972	179.972	150.382	151.072	2
1486.64	128.276	118.753	180	180	154.12	142.557	2
1478.95	146.329	155.727	179.98	179.98	171.393	170.878	2
1437.26	124.174	104.377	180	180	153.001	138.104	2
1426.28	142.464	95.5758	179.972	179.972	157.209	144.122	2
1353.69	79.1476	78.423	180	179.972	170.801	163.498	2
1386.68	95.3246	64.6615	179.972	179.972	172.019	167.317	2
1477.34	154.034	96.4043	179.972	179.972	150.211	140.357	2
1507.79	125.163	66.186	179.98	180	168.205	160.671	2
1506.8	119.537	68.7786	180	179.98	166.073	159.318	2
1550.64	135.912	77.6292	180	180	163.795	153.492	2
1561.19	129.079	84.3414	180	179.98	164.9	152.836	2
1589.61	161.555	101.439	180	180	165.538	157.333	2
1602.11	172.471	89.2749	180	180	165.677	156.484	2
1606.63	172.425	98.7054	180	180	166.197	157.619	2
1592.41	164.898	93.6687	180	180	166.289	158.724	2
1531.38	119.87	81.9074	179.98	180	165.58	158.401	2
1510.49	102.903	80.4846	180	180	166.117	159.945	2
1504.18	102.654	78.6442	179.98	180	168.992	161.805	2
1457.57	85.1155	72.6652	180	180	171.1	163.728	2
1446.02	87.3214	69.7257	179.98	179.966	169.914	161.79	2
1459.29	95.8108	75.159	180	180	169.699	164.968	2
1466.14	105.543	75.6368	180	180	169.541	162.448	2
1437.93	92.1455	72.6011	180	180	169.012	163.581	2
1420.58	87.5344	68.4792	180	179.966	169.137	163.333	2
1380.87	76.7504	65.0468	180	179.972	170.901	162.032	2
1374.78	76.3446	68.6325	180	179.966	171.758	160.404	2
1356.89	81.2066	69.6587	179.972	179.972	171.128	165.833	2
1351.66	81.5568	72.3566	180	179.972	169.692	162.328	2
1350.24	83.8779	70.4099	179.972	179.972	168.576	161.076	2
1341.42	82.3911	67.3953	180	179.966	167.76	159.711	2
1325.32	76.2858	67.8996	180	179.972	167.347	160.354	2
1317.03	73.0234	67.0115	180	180	168.453	161.696	2
1297.23	74.1047	60.4858	180	179.96	173.225	167.3	2
1273.13	73.4282	68.7085	180	179.96	172.478	160.775	2
1314.77	72.082	82.331	179.96	180	170.73	164.789	2
1333.87	79.1798	97.1798	180	180	171.378	165.387	2
1327.16	87.611	97.7257	179.972	180	173.296	168.018	2
1323.59	90.1275	96.6448	180	180	175.696	170.13	2
1317.33	96.1407	90.0292	180	180	179.642	176.972	2
1318.04	98.7632	90.3228	180	180	179.336	178.279	2
1245.73	81.0148	73.4708	179.972	179.972	177.472	175.624	2
1268.1	87.1535	77.3753	180	180	176.875	176.69	2
1316.71	93.5466	87.266	180	179.972	172.368	171.674	2
1306.72	88.5798	82.7609	179.972	179.972	172.883	171.891	2
1304.14	86.2851	82.3478	179.972	180	174.862	174.306	2
1328.63	98.7109	85.9106	179.972	180	176.416	176.624	2
1287.62	88.0693	77.2216	180	180	171.775	166.636	2
1296.62	93.1597	88.865	179.972	179.972	169.106	164.616	2
1277.57	95.497	88.9811	179.96	179.972	168.944	164.372	2
1286.98	120.784	109.28	179.972	179.972	169.198	165.813	2
1336.33	130.869	123.649	180	180	170.818	170.906	2
1381.32	123.427	117.252	180	179.972	169.03	165.752	2
1417.81	139.103	133.703	180	180	170.506	170.834	2
1471.86	146.664	119.005	180	180	173.942	174.891	2
1493.85	163.739	125.003	180	180	173.724	176.189	2
1483.86	131.235	113.186	180	180	170.596	172.627	2
1467.23	118.249	134.23	179.98	179.98	149.16	141.583	2
1477.86	109.696	141.623	180	179.98	150.181	144.064	2
1455.53	99.2513	99.6066	179.98	179.98	173.015	168.096	2
1507.36	144.592	105.557	180	180	161.456	156.043	2
1315.98	140.559	136.807	179.96	179.96	165.152	161.481	2
1351.98	147.484	159.26	180	179.972	152.603	150.801	2
1350.1	148.21	161.737	180	180	152.953	147.322	2
1305.85	137.999	157.493	180	180	165.729	160.761	2
1271.47	141.01	137.057	179.972	179.972	177.927	179.214	2
1255.36	85.7455	94.0593	180	180	165.491	157.005	2
1370.95	76.5862	123.133	180	179.972	172.454	176.034	2
1424.2	110.553	138.88	180	179.972	168.255	177.374	2
1446.11	115.822	150.989	179.972	180	165.172	172.63	2
1428.97	113.25	149.57	179.972	179.972	154.954	161.834	2
1434.72	120.426	156.116	180	180	156.355	161.298	2
1423.21	124.667	156.171	180	180	156.87	162.806	2
1414.18	133.953	159.366	179.972	180	154.352	158.157	2
1337.39	99.3846	108.589	180	179.972	161.727	172.984	2
1376.89	109.803	136.874	180	180	170.016	174.573	2
1349.55	116.351	128.801	180	180	176.949	166.782	2
1341.71	119.084	130.506	179.98	179.98	178.302	165.675	2
1305.09	117.724	118.667	179.98	179.98	176.089	167.754	2
1302.47	111.794	123.76	180	180	174.832	171.186	2
1256.88	171.677	169.264	180	180	160.94	162.956	2
1291.8	156.595	153.748	180	180	169.401	172.225	2
1268.34	98.5045	111.595	180	180	172.094	172.007	2
1242.64	114.76	116.555	180	179.98	170.333	166.51	2
1256.83	115.677	125.272	180	180	170.826	168.034	2
1255.19	120.619	120.126	180	179.98	170.35	173.374	2
1254.98	114.334	111.758	180	179.98	172.51	171.968	2
1240.45	105.821	104.642	180	180	173.701	170.443	2
1252.13	107.889	115.54	180	180	174.915	174.038	2
1268.77	92.2695	129.917	179.98	180	173.795	175.118	2
1255.9	93.3029	121.688	180	180	175.823	171.908	2
1257.58	92.5743	123.192	180	180	176.244	171.081	2
1226.44	90.3334	103.764	180	180	176.452	168.124	2
1248.83	90.479	117.493	180	180	176.568	170.909	2
1239.01	90.8078	111.402	180	180	176.563	169.625	2
1223.03	90.326	101.874	179.98	180	176.43	168.283	2
1250.14	115.063	118.818	180	180	176.389	173.03	2
1245.94	92.8277	115.925	179.98	179.98	176.382	171.321	2
1242.44	91.9862	113.692	180	179.972	176.404	169.891	2
1232.02	90.2292	107.168	180	180	176.407	168.931	2
1248.6	99.4687	117.655	180	180	176.41	170.903	2
1239.57	103.947	112.854	180	180	176.185	170.986	2
1244.16	102.21	115.685	180	180	175.765	172.816	2
1242.95	109.775	113.247	180	180	175.739	173.341	2
1245.03	103.266	112.955	180	180	176.098	171.656	2
1245.5	112.534	111.646	179.98	179.98	176.262	172.138	2
1229.74	103.072	102.577	180	180	176.448	168.926	2
1242.9	111.643	105.73	180	180	176.697	170.027	2
1245.15	114.188	107.526	180	179.98	176.702	170.625	2
1232.38	107.676	105.259	180	179.98	176.45	170.352	2
1205.71	108.788	113.571	179.98	179.98	157.868	170.759	2
1183.57	109.726	110.413	180	180	151.479	163.353	2
1170.18	112.212	122.597	180	180	147.72	159.191	2
1153.73	129.997	126.034	179.98	179.98	138.414	152.248	2
1125.38	145.206	153.768	180	180	121.248	126.231	2
1097.79	138.722	141.058	179.98	180	121.208	129.277	2
1089.12	140.256	150.399	180	179.98	118.08	127.344	2
1057.27	135.73	140.267	180	180	108.833	127.03	2
1024.67	151.567	162.56	180	180	136.972	134.492	2
1124.92	156.591	164.761	180	180	127.061	133.877	2
1251.37	153.06	146.705	180	180	123.928	129.586	2
1311.43	162.978	134.517	180	180	117.33	118.807	2
1330.96	164.673	132.788	179.98	179.98	115.531	114.889	2
1394.64	164.327	124.242	180	180	114.456	109.86	2
1415.91	159.597	111.555	180	180	116.851	110.335	2
1296.65	64.8123	65.1922	179.98	179.98	140.476	148.804	2
1291.14	122.397	108.523	179.98	180	134.635	134.991	2
1278.79	130.888	117.784	179.972	180	133.632	136.443	2
1225.78	96.7067	81.2904	179.972	179.972	146.841	148.01	2
1231.79	112.239	69.4907	179.972	180	146.574	151.116	2
1207.15	112.862	71.4771	180	180	145.758	145.756	2
1195.35	109.216	69.9443	180	180	146.586	146.596	2
1163.25	56.6	69.4766	179.98	180	151.354	142.968	2
1182.79	74.86	69.6194	180	179.98	151.062	144.637	2
1168.82	104.35	76.7283	180	179.98	150.967	145.149	2
1139.56	115.222	80.9735	180	179.98	150.223	144.149	2
1135.06	119.94	83.6186	180	180	150.103	144.11	2
1134.71	121.118	85.3032	180	180	150.056	144.192	2
1131.3	105.625	77.9268	180	180	150.181	144.866	2
1130.53	95.0008	74.7436	179.98	179.98	150.026	145.785	2
1123.04	86.0767	71.8132	179.98	179.98	150.325	147.647	2
1115.12	85.7721	69.539	180	180	150.068	147.675	2
1093.12	90.5577	66.7466	180	180	150.179	148.852	2
1072.83	93.4288	66.977	180	180	150.072	149.822	2
1071.08	99.9569	68.8395	180	180	149.69	149.446	2
1071.75	107.425	72.0066	180	180	149.262	149.221	2
1074.28	107.711	73.2023	179.98	180	149.057	149.142	2
1085.46	111.03	77.0535	180	179.98	148.546	149.37	2
1082.3	108.705	77.9657	179.98	179.98	149.05	150.524	2
1068.51	116.942	81.8667	180	180	147.953	149.78	2
1052.12	123.194	86.2945	179.98	179.98	147.499	149.825	2
1054.95	124.133	86.7059	180	179.98	147.515	149.997	2
1064.49	126.022	86.3575	179.98	179.98	147.262	149.518	2
1086.03	124.907	84.4823	179.98	179.98	147.761	149.761	2
1056.24	98.3523	70.8333	180	180	148.364	149.439	2
1027.27	85.5835	68.9571	179.98	179.98	146.927	147.856	2
1014.61	89.4441	70.2522	179.98	180	145.784	147.798	2
1013.93	93.2696	71.3658	180	179.98	145.241	147.71	2
1014.41	96.6547	72.4546	179.98	180	144.748	147.473	2
1016.63	98.4902	73.3398	180	180	144.493	147.508	2
1043.5	105.004	75.961	180	179.98	145.404	148.138	2
1060.51	115.495	79.7882	180	179.98	146.847	149.046	2
1075.39	127.27	85.2046	180	179.98	148.636	150.555	2
1055.71	119.602	78.5264	180	180	147.581	148.637	2
1055.59	137.399	86.7253	179.98	179.98	146.408	147.096	2
993.818	121.922	100.788	180	180	136.973	143.325	2
988.913	140.587	121.936	180	180	128.699	136.344	2
1006.21	146.553	142.516	180	180	125.23	132.888	2
1010.15	137.367	146.145	179.98	179.98	120.209	133.096	2
994.659	136.013	150.228	179.98	179.98	115.197	128.621	2
1003.08	137.132	140.054	179.98	179.98	113.996	129.109	2
1021	141.884	135.45	180	180	114.205	128.715	2
1014.43	142.488	140.176	180	180	114.416	127.931	2
1016.74	142.873	154.682	180	179.98	113.603	125.801	2
1026.38	143.851	137.892	180	180	112.318	127.741	2
1045.34	141.669	134.563	179.98	179.98	110.2	127.187	2
402.677	62.275	62.275	180	180	173.92	78.1634	2
936.571	136.317	140.268	180	180	176.093	174.853	2
928.318	109.681	142.405	179.972	179.972	177.508	175.123	2
955.433	142.261	157.935	180	180	174.467	171.105	2
802.448	64.9515	62.1762	180	179.98	174.302	95.1772	2
870.746	146.237	149.915	180	180	174.404	172.158	2
828.852	130.019	132.703	180	179.98	162.247	157.013	2
961.125	159.783	164.045	180	179.98	169.01	167.033	2
1083.84	161.484	166.711	179.972	180	173.738	172.382	2
817.636	51.7623	61.7932	180	180	176.567	92.5077	2
901.136	141.111	149.548	180	180	177.238	175.903	2
930.71	125.761	135.742	179.98	179.98	170.163	166.891	2
964.756	139.113	146.425	179.96	180	170.71	168.29	2
1116.65	146.282	148.447	180	179.972	175.608	174.732	2
1140.59	145.361	148.849	179.98	179.98	177.024	176.667	2
1441.97	86.2938	140.647	179.966	142.043	161.927	142.006	2
1446.43	90.8578	133.96	180	130.848	163.343	140.34	2
1447.95	89.8091	126.849	180	124.846	163.905	137.504	2
1472.52	90.8725	104.501	180	109.028	165.025	136.634	2
1454.71	92.1471	100.465	179.972	108.365	165.697	137.533	2
1459.08	94.2197	113.213	179.966	126.977	167.541	138.934	2
1485.1	97.987	116.011	180	129.906	168.156	139.516	2
1504.98	104.61	115.02	179.966	134.122	168.518	141.835	2
1513.71	107.735	110.841	180	128.136	167.177	144.186	2
1506.64	104.784	115.966	180	131.132	167.104	143.219	2
1518.46	111.703	116.203	180	134.047	166.894	145.288	2
1488.75	104.275	122.832	180	143.776	166.019	145.584	2
1478.63	100.713	128.316	179.972	146.317	165.95	144.071	2
1483.55	103.382	133.208	180	148.805	165.687	143.745	2
1451.55	89.3831	89.5908	180	179.966	163.28	162.825	2
1450.33	90.1747	87.931	179.966	180	162.467	161.991	2
1446.21	90.8501	141.933	180	151.677	160.305	145.494	2
1449.02	92.6217	140.391	180	146.665	159.634	145.781	2
1452.6	93.5876	153.286	180	155.018	158.518	147.546	2
1451.84	93.861	155.263	180	159.952	158.892	146.843	2
1449.85	94.8801	152.428	180	158.791	158.687	146.37	2
1476.87	108.514	115.496	179.972	180	156.637	157.91	2
1491.77	118.74	124.116	180	180	155.349	156.542	2
1515.56	126.449	136.597	180	180	153.816	154.534	2
1521.63	126.205	139.7	180	179.972	153.068	155.053	2
